11.4721994915197,3.83219417660642,2.25229241503944,10.1413692605786,114.437132128506,2.29147441530634,2.16888237175495,2.5356123746833,1.43301312695681,6.93169266452575,1.37229233817807,2.13759587266616,745.91951229539
11.2251704349549,2.19536056973506,2.18776772142616,12.1209789629827,105.546976059975,2.58446676635835,2.00735696652784,2.56313641558291,1.86205198325016,6.59834860036367,1.23530497508532,2.84430385428051,1027.80578538191
12.1945062121966,1.61397284211863,2.5411852074546,10.3771376169024,111.96304820681,2.32896579184358,2.32306427023054,2.32060914005742,1.09416692884045,6.50429829199805,2.55809794715277,2.58015465798736,692.632254837693
11.5614393209245,2.4335221122909,2.10455731627626,17.2986401435137,110.329197231099,2.23600316829345,2.19247340143778,2.33302713670134,1.65863495189417,6.52543198565166,2.25186981642859,3.12750485807718,1197.80241611991
11.3207868777578,2.62837986417646,2.08425571617914,18.2671622752437,107.553521298666,2.03638837287679,2.01832542449766,2.96009531662596,1.76100514606743,6.30784444177149,1.03513176903671,3.3112860276971,1501.18328249524
10.7900131942476,2.02948694298083,2.59951856958681,14.0883059559016,100.86540703852,2.78794418407747,2.73866628596535,2.35792563582877,1.29711161720085,6.04751856982985,2.7276696150604,2.95163863673025,1228.60437287859
11.3141860269997,2.92099328874418,2.2643957274553,11.3130990916555,105.671757115101,2.52931881656365,2.77085253856399,2.47529385920748,1.50477321960773,6.77992280506059,2.85007993467866,3.5153680393953,673.359541003448
10.6585795742875,2.08104385458263,2.97305214423096,8.45197806260062,107.905540723723,2.57738142122959,2.75875391373785,2.567833605675,1.21568621149053,6.49747675087021,1.29151450833453,2.01440012852281,1304.3832046052
13.4488267451386,1.17771333964529,2.28376623789966,13.7642406990462,107.261022225834,2.16303995160361,2.81686496944633,2.41258747140927,1.30510989714559,6.90504327689407,1.88017905045443,3.39265418278375,717.437571147855
13.2953275977986,3.75581565926503,2.57618615687061,15.8314260897497,112.942810771606,2.27918453025316,2.0107216675081,2.82334683196928,1.65193849966355,6.91290764257319,2.67268363903183,2.01962108252916,1366.06792139948
